时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
22:14:07,Block 76,10,819.9,3384.0,4.48,4.84,142,极佳 🟢
22:14:07,Block 77,10,819.9,3384.1,4.48,4.84,145,极佳 🟢
22:15:39,Block 76,20,819.6,3384.0,4.48,4.84,156,极佳 🟢
22:15:39,Block 77,20,819.6,3384.1,4.48,4.84,155,极佳 🟢
22:17:12,Block 76,30,819.6,3384.0,4.48,4.84,130,极佳 🟢
22:17:12,Block 77,30,819.6,3384.0,4.48,4.84,129,极佳 🟢
22:18:44,Block 76,40,819.3,3384.0,4.48,4.84,127,极佳 🟢
22:18:44,Block 77,40,819.3,3384.0,4.48,4.84,133,极佳 🟢
22:20:16,Block 76,50,818.9,3384.0,4.48,4.84,124,极佳 🟢
22:20:16,Block 77,50,818.9,3384.0,4.48,4.84,140,极佳 🟢
22:21:49,Block 76,60,818.9,3384.0,4.48,4.84,119,极佳 🟢
22:21:49,Block 77,60,818.9,3384.0,4.48,4.84,138,极佳 🟢
22:23:21,Block 76,70,818.3,3384.0,4.48,4.84,133,极佳 🟢
22:23:21,Block 77,70,818.3,3384.0,4.48,4.84,133,极佳 🟢
22:24:53,Block 76,80,818.7,3384.0,4.48,4.84,130,极佳 🟢
22:24:53,Block 77,80,818.7,3384.0,4.48,4.84,136,极佳 🟢
22:26:25,Block 76,90,818.2,3384.0,4.48,4.84,130,极佳 🟢
22:26:25,Block 77,90,818.2,3384.0,4.48,4.84,134,极佳 🟢
22:27:58,Block 76,100,817.8,3384.0,4.48,4.84,140,极佳 🟢
22:27:58,Block 77,100,817.8,3384.0,4.48,4.84,154,极佳 🟢
22:29:30,Block 76,110,817.5,3384.0,4.48,4.84,143,极佳 🟢
22:29:30,Block 77,110,817.5,3384.0,4.48,4.84,140,极佳 🟢
22:31:02,Block 76,120,817.6,3384.0,4.48,4.84,150,极佳 🟢
22:31:02,Block 77,120,817.6,3384.0,4.48,4.84,161,极佳 🟢
22:32:35,Block 76,130,817.7,3384.0,4.48,4.84,163,极佳 🟢
22:32:35,Block 77,130,817.7,3384.0,4.48,4.84,161,极佳 🟢
22:34:07,Block 76,140,816.9,3384.0,4.48,4.84,155,极佳 🟢
22:34:07,Block 77,140,816.9,3384.0,4.48,4.84,159,极佳 🟢
22:35:39,Block 76,150,817.5,3384.0,4.48,4.84,157,极佳 🟢
22:35:39,Block 77,150,817.5,3384.0,4.48,4.84,181,极佳 🟢
22:37:11,Block 76,160,816.9,3384.0,4.48,4.84,159,极佳 🟢
22:37:11,Block 77,160,816.9,3384.0,4.48,4.84,166,极佳 🟢
22:38:44,Block 76,170,817.1,3384.0,4.48,4.84,160,极佳 🟢
22:38:44,Block 77,170,817.1,3384.0,4.48,4.84,165,极佳 🟢
22:40:16,Block 76,180,816.6,3384.0,4.48,4.84,148,极佳 🟢
22:40:16,Block 77,180,816.6,3384.0,4.48,4.84,157,极佳 🟢
22:41:48,Block 76,190,816.8,3384.0,4.48,4.84,140,极佳 🟢
22:41:48,Block 77,190,816.8,3384.0,4.48,4.84,151,极佳 🟢
22:43:21,Block 76,200,816.8,3384.0,4.48,4.84,145,极佳 🟢
22:43:21,Block 77,200,816.8,3384.0,4.48,4.84,148,极佳 🟢
22:44:53,Block 76,210,816.8,3384.0,4.48,4.84,147,极佳 🟢
22:44:53,Block 77,210,816.8,3384.0,4.48,4.84,162,极佳 🟢
22:46:25,Block 76,220,816.6,3384.0,4.48,4.84,134,极佳 🟢
22:46:25,Block 77,220,816.6,3384.0,4.48,4.84,160,极佳 🟢
22:47:57,Block 76,230,816.3,3384.0,4.48,4.84,147,极佳 🟢
22:47:57,Block 77,230,816.3,3384.0,4.48,4.84,160,极佳 🟢
22:49:30,Block 76,240,816.6,3384.0,4.48,4.84,148,极佳 🟢
22:49:30,Block 77,240,816.6,3384.0,4.48,4.84,159,极佳 🟢
22:51:02,Block 76,250,816.6,3384.0,4.48,4.84,142,极佳 🟢
22:51:02,Block 77,250,816.6,3384.0,4.48,4.84,159,极佳 🟢
22:52:34,Block 76,260,816.0,3384.0,4.48,4.84,158,极佳 🟢
22:52:34,Block 77,260,816.0,3384.0,4.48,4.84,163,极佳 🟢
22:54:07,Block 76,270,816.1,3384.0,4.48,4.84,140,极佳 🟢
22:54:07,Block 77,270,816.1,3384.0,4.48,4.84,197,极佳 🟢
22:55:39,Block 76,280,816.0,3384.0,4.48,4.84,154,极佳 🟢
22:55:39,Block 77,280,816.0,3384.0,4.48,4.84,172,极佳 🟢
22:57:11,Block 76,290,815.9,3384.0,4.48,4.84,155,极佳 🟢
22:57:11,Block 77,290,815.9,3384.0,4.48,4.84,156,极佳 🟢
22:58:43,Block 76,300,815.8,3384.0,4.48,4.84,149,极佳 🟢
22:58:43,Block 77,300,815.8,3384.0,4.48,4.84,168,极佳 🟢
23:00:16,Block 76,310,815.7,3384.0,4.48,4.84,146,极佳 🟢
23:00:16,Block 77,310,815.7,3384.0,4.48,4.84,145,极佳 🟢
23:01:48,Block 76,320,815.7,3384.0,4.48,4.84,160,极佳 🟢
23:01:48,Block 77,320,815.7,3384.0,4.48,4.84,170,极佳 🟢
23:03:20,Block 76,330,815.7,3384.0,4.48,4.84,169,极佳 🟢
23:03:20,Block 77,330,815.7,3384.0,4.48,4.84,193,极佳 🟢
23:04:53,Block 76,340,815.8,3384.0,4.48,4.84,149,极佳 🟢
23:04:53,Block 77,340,815.8,3384.0,4.48,4.84,167,极佳 🟢
23:06:25,Block 76,350,815.7,3384.0,4.48,4.84,155,极佳 🟢
23:06:25,Block 77,350,815.7,3384.0,4.48,4.84,169,极佳 🟢
23:07:57,Block 76,360,815.5,3384.0,4.48,4.84,147,极佳 🟢
23:07:57,Block 77,360,815.5,3384.0,4.48,4.84,179,极佳 🟢
23:09:29,Block 76,370,815.7,3384.0,4.48,4.84,155,极佳 🟢
23:09:29,Block 77,370,815.7,3384.0,4.48,4.84,170,极佳 🟢
23:11:02,Block 76,380,815.3,3384.0,4.48,4.84,153,极佳 🟢
23:11:02,Block 77,380,815.3,3384.0,4.48,4.84,156,极佳 🟢
23:12:34,Block 76,390,815.1,3384.0,4.48,4.84,148,极佳 🟢
23:12:34,Block 77,390,815.1,3384.0,4.48,4.84,172,极佳 🟢
23:14:06,Block 76,400,815.0,3384.0,4.48,4.84,153,极佳 🟢
23:14:06,Block 77,400,815.0,3384.0,4.48,4.84,169,极佳 🟢
23:15:38,Block 76,410,815.6,3384.0,4.48,4.84,145,极佳 🟢
23:15:38,Block 77,410,815.6,3384.0,4.48,4.84,149,极佳 🟢
23:17:11,Block 76,420,815.1,3384.0,4.48,4.84,169,极佳 🟢
23:17:11,Block 77,420,815.1,3384.0,4.48,4.84,173,极佳 🟢
23:18:43,Block 76,430,815.3,3384.0,4.48,4.84,167,极佳 🟢
23:18:43,Block 77,430,815.3,3384.0,4.48,4.84,168,极佳 🟢
23:20:15,Block 76,440,815.2,3384.0,4.48,4.84,158,极佳 🟢
23:20:15,Block 77,440,815.2,3384.0,4.48,4.84,173,极佳 🟢
23:21:47,Block 76,450,814.5,3384.0,4.48,4.84,157,极佳 🟢
23:21:47,Block 77,450,814.5,3384.0,4.48,4.84,189,极佳 🟢
23:23:20,Block 76,460,815.3,3384.0,4.48,4.84,146,极佳 🟢
23:23:20,Block 77,460,815.3,3384.0,4.48,4.84,168,极佳 🟢
23:24:52,Block 76,470,815.1,3384.0,4.48,4.84,161,极佳 🟢
23:24:52,Block 77,470,815.1,3384.0,4.48,4.84,171,极佳 🟢
23:26:24,Block 76,480,815.3,3384.0,4.48,4.84,155,极佳 🟢
23:26:24,Block 77,480,815.3,3384.0,4.48,4.84,174,极佳 🟢
23:27:57,Block 76,490,814.9,3384.0,4.48,4.84,170,极佳 🟢
23:27:57,Block 77,490,814.9,3384.0,4.48,4.84,170,极佳 🟢
23:29:29,Block 76,500,815.1,3384.0,4.48,4.84,157,极佳 🟢
23:29:29,Block 77,500,815.1,3384.0,4.48,4.84,175,极佳 🟢
23:31:01,Block 76,510,814.9,3384.0,4.48,4.84,157,极佳 🟢
23:31:01,Block 77,510,814.9,3384.0,4.48,4.84,161,极佳 🟢
23:32:33,Block 76,520,814.7,3384.0,4.48,4.84,146,极佳 🟢
23:32:33,Block 77,520,814.7,3384.0,4.48,4.84,162,极佳 🟢
23:34:06,Block 76,530,814.6,3384.0,4.48,4.84,149,极佳 🟢
23:34:06,Block 77,530,814.6,3384.0,4.48,4.84,171,极佳 🟢
23:35:38,Block 76,540,814.8,3384.0,4.48,4.84,168,极佳 🟢
23:35:38,Block 77,540,814.8,3384.0,4.48,4.84,165,极佳 🟢
23:37:10,Block 76,550,814.1,3384.0,4.48,4.84,150,极佳 🟢
23:37:10,Block 77,550,814.1,3384.0,4.48,4.84,166,极佳 🟢
23:38:42,Block 76,560,814.8,3384.0,4.48,4.84,154,极佳 🟢
23:38:42,Block 77,560,814.8,3384.0,4.48,4.84,181,极佳 🟢
23:40:15,Block 76,570,814.6,3384.0,4.48,4.84,155,极佳 🟢
23:40:15,Block 77,570,814.6,3384.0,4.48,4.84,169,极佳 🟢
23:41:47,Block 76,580,814.4,3384.0,4.48,4.84,158,极佳 🟢
23:41:47,Block 77,580,814.4,3384.0,4.48,4.84,168,极佳 🟢
23:43:19,Block 76,590,814.6,3384.0,4.48,4.84,150,极佳 🟢
23:43:19,Block 77,590,814.6,3384.0,4.48,4.84,203,极佳 🟢
23:44:51,Block 76,600,814.7,3384.0,4.48,4.84,161,极佳 🟢
23:44:51,Block 77,600,814.7,3384.0,4.48,4.84,160,极佳 🟢
23:46:24,Block 76,610,814.2,3384.0,4.48,4.84,163,极佳 🟢
23:46:24,Block 77,610,814.2,3384.0,4.48,4.84,177,极佳 🟢
