Timestamp,Block,Cycles/Reads,Avg_Prog(us),Avg_Read(us),Write(MB/s),Read(MB/s),Max_ECC,Status
20:55:18,Block 200,2770,946.0,3384.3,4.40,4.84,540,Degraded 🟡
20:55:18,Block 201,2770,946.0,3384.3,4.40,4.84,592,Degraded 🟡
20:56:52,Block 200,2780,945.8,3384.3,4.40,4.84,498,Degraded 🟡
20:56:52,Block 201,2780,945.8,3384.3,4.40,4.84,552,Degraded 🟡
20:58:26,Block 200,2790,945.2,3384.3,4.40,4.84,548,Degraded 🟡
20:58:26,Block 201,2790,945.2,3384.3,4.40,4.84,624,Degraded 🟡
21:00:00,Block 200,2800,945.8,3384.3,4.40,4.84,514,Degraded 🟡
21:00:00,Block 201,2800,945.8,3384.4,4.40,4.84,563,Degraded 🟡
21:01:34,Block 200,2810,945.8,3384.3,4.40,4.84,557,Degraded 🟡
21:01:34,Block 201,2810,945.8,3384.4,4.40,4.84,542,Degraded 🟡
21:03:07,Block 200,2820,945.6,3384.3,4.40,4.84,521,Degraded 🟡
21:03:07,Block 201,2820,945.6,3384.3,4.40,4.84,542,Degraded 🟡
21:04:41,Block 200,2830,944.4,3384.3,4.40,4.84,487,Degraded 🟡
21:04:41,Block 201,2830,944.4,3384.3,4.40,4.84,408,Degraded 🟡
21:06:15,Block 200,2840,945.4,3384.3,4.40,4.84,524,Degraded 🟡
21:06:15,Block 201,2840,945.4,3384.3,4.40,4.84,394,Degraded 🟡
21:07:49,Block 200,2850,945.4,3384.3,4.40,4.84,522,Degraded 🟡
21:07:49,Block 201,2850,945.4,3384.4,4.40,4.84,567,Degraded 🟡
21:09:22,Block 200,2860,945.5,3384.3,4.40,4.84,408,Degraded 🟡
21:09:22,Block 201,2860,945.5,3384.4,4.40,4.84,565,Degraded 🟡
21:10:56,Block 200,2870,945.8,3384.3,4.40,4.84,543,Degraded 🟡
21:10:56,Block 201,2870,945.8,3384.3,4.40,4.84,607,Degraded 🟡
21:12:30,Block 200,2880,945.8,3384.3,4.40,4.84,512,Degraded 🟡
21:12:30,Block 201,2880,945.8,3384.3,4.40,4.84,568,Degraded 🟡
21:14:04,Block 200,2890,945.9,3384.3,4.40,4.84,524,Degraded 🟡
21:14:04,Block 201,2890,945.9,3384.3,4.40,4.84,503,Degraded 🟡
21:15:37,Block 200,2900,945.1,3384.3,4.40,4.84,556,Degraded 🟡
21:15:37,Block 201,2900,945.1,3384.4,4.40,4.84,380,Degraded 🟡
21:17:11,Block 200,2910,945.6,3384.3,4.40,4.84,530,Degraded 🟡
21:17:11,Block 201,2910,945.6,3384.3,4.40,4.84,537,Degraded 🟡
21:18:45,Block 200,2920,945.2,3384.3,4.40,4.84,538,Degraded 🟡
21:18:45,Block 201,2920,945.2,3384.3,4.40,4.84,536,Degraded 🟡
21:20:19,Block 200,2930,945.7,3384.3,4.40,4.84,524,Degraded 🟡
21:20:19,Block 201,2930,945.7,3384.3,4.40,4.84,377,Degraded 🟡
21:21:53,Block 200,2940,945.3,3384.3,4.40,4.84,565,Degraded 🟡
21:21:53,Block 201,2940,945.3,3384.4,4.40,4.84,561,Degraded 🟡
21:23:26,Block 200,2950,945.2,3384.3,4.40,4.84,510,Degraded 🟡
21:23:26,Block 201,2950,945.2,3384.3,4.40,4.84,537,Degraded 🟡
21:25:00,Block 200,2960,945.3,3384.3,4.40,4.84,554,Degraded 🟡
21:25:00,Block 201,2960,945.3,3384.4,4.40,4.84,512,Degraded 🟡
21:26:34,Block 200,2970,945.0,3384.3,4.40,4.84,566,Degraded 🟡
21:26:34,Block 201,2970,945.0,3384.4,4.40,4.84,404,Degraded 🟡
21:28:08,Block 200,2980,945.5,3384.3,4.40,4.84,557,Degraded 🟡
21:28:08,Block 201,2980,945.5,3384.3,4.40,4.84,513,Degraded 🟡
21:29:41,Block 200,2990,945.4,3384.3,4.40,4.84,514,Degraded 🟡
21:29:41,Block 201,2990,945.4,3384.3,4.40,4.84,589,Degraded 🟡
21:31:15,Block 200,3000,945.1,3384.3,4.40,4.84,540,Degraded 🟡
21:31:15,Block 201,3000,945.1,3384.3,4.40,4.84,584,Degraded 🟡
