时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
17:44:25,Block 80,300,796.6,3384.3,4.49,4.84,1599,全毁 🔴
17:44:25,Block 81,300,796.6,3384.3,4.49,4.84,1674,全毁 🔴
17:47:21,Block 80,320,796.4,3384.3,4.49,4.84,1522,全毁 🔴
17:47:21,Block 81,320,796.4,3384.3,4.49,4.84,1742,全毁 🔴
17:50:17,Block 80,340,796.3,3384.3,4.49,4.84,1536,全毁 🔴
17:50:17,Block 81,340,796.3,3384.3,4.49,4.84,1717,全毁 🔴
17:53:14,Block 80,360,796.2,3384.3,4.49,4.84,1613,全毁 🔴
17:53:14,Block 81,360,796.2,3384.3,4.49,4.84,1709,全毁 🔴
17:56:10,Block 80,380,796.5,3384.3,4.49,4.84,1563,全毁 🔴
17:56:10,Block 81,380,796.5,3384.3,4.49,4.84,1737,全毁 🔴
17:59:06,Block 80,400,796.3,3384.3,4.49,4.84,1619,全毁 🔴
17:59:06,Block 81,400,796.3,3384.3,4.49,4.84,1686,全毁 🔴
18:02:03,Block 80,420,796.3,3384.3,4.49,4.84,1571,全毁 🔴
18:02:03,Block 81,420,796.3,3384.3,4.49,4.84,1756,全毁 🔴
18:04:59,Block 80,440,796.5,3384.3,4.49,4.84,1531,全毁 🔴
18:04:59,Block 81,440,796.5,3384.3,4.49,4.84,1731,全毁 🔴
18:07:55,Block 80,460,796.5,3384.3,4.49,4.84,1556,全毁 🔴
18:07:55,Block 81,460,796.5,3384.3,4.49,4.84,1784,全毁 🔴
18:10:52,Block 80,480,796.5,3384.3,4.49,4.84,1546,全毁 🔴
18:10:52,Block 81,480,796.5,3384.4,4.49,4.84,1740,全毁 🔴
18:13:48,Block 80,500,796.5,3384.3,4.49,4.84,1578,全毁 🔴
18:13:48,Block 81,500,796.5,3384.4,4.49,4.84,1773,全毁 🔴
18:16:44,Block 80,520,796.2,3384.3,4.49,4.84,1598,全毁 🔴
18:16:44,Block 81,520,796.2,3384.3,4.49,4.84,1726,全毁 🔴
18:19:41,Block 80,540,796.4,3384.3,4.49,4.84,1529,全毁 🔴
18:19:41,Block 81,540,796.4,3384.4,4.49,4.84,1810,全毁 🔴
18:22:37,Block 80,560,796.5,3384.3,4.49,4.84,1577,全毁 🔴
18:22:37,Block 81,560,796.5,3384.3,4.49,4.84,1731,全毁 🔴
18:25:33,Block 80,580,796.2,3384.3,4.49,4.84,1583,全毁 🔴
18:25:33,Block 81,580,796.2,3384.3,4.49,4.84,1720,全毁 🔴
18:28:29,Block 80,600,796.4,3384.3,4.49,4.84,1585,全毁 🔴
18:28:29,Block 81,600,796.4,3384.3,4.49,4.84,1706,全毁 🔴
18:31:26,Block 80,620,796.2,3384.3,4.49,4.84,1573,全毁 🔴
18:31:26,Block 81,620,796.2,3384.4,4.49,4.84,1756,全毁 🔴
18:34:22,Block 80,640,796.5,3384.3,4.49,4.84,1579,全毁 🔴
18:34:22,Block 81,640,796.5,3384.4,4.49,4.84,1722,全毁 🔴
18:37:18,Block 80,660,796.2,3384.3,4.49,4.84,1564,全毁 🔴
18:37:18,Block 81,660,796.2,3384.4,4.49,4.84,1759,全毁 🔴
18:40:15,Block 80,680,796.2,3384.3,4.49,4.84,1659,全毁 🔴
18:40:15,Block 81,680,796.2,3384.4,4.49,4.84,1708,全毁 🔴
18:43:11,Block 80,700,796.1,3384.3,4.49,4.84,1601,全毁 🔴
18:43:11,Block 81,700,796.1,3384.4,4.49,4.84,1762,全毁 🔴
18:46:07,Block 80,720,796.2,3384.3,4.49,4.84,1605,全毁 🔴
18:46:07,Block 81,720,796.2,3384.3,4.49,4.84,1720,全毁 🔴
18:49:04,Block 80,740,796.4,3384.3,4.49,4.84,1554,全毁 🔴
18:49:04,Block 81,740,796.4,3384.4,4.49,4.84,1731,全毁 🔴
18:52:00,Block 80,760,796.2,3384.3,4.49,4.84,1588,全毁 🔴
18:52:00,Block 81,760,796.2,3384.4,4.49,4.84,1734,全毁 🔴
18:54:56,Block 80,780,796.2,3384.3,4.49,4.84,1560,全毁 🔴
18:54:56,Block 81,780,796.2,3384.4,4.49,4.84,1741,全毁 🔴
18:57:52,Block 80,800,796.5,3384.4,4.49,4.84,1645,全毁 🔴
18:57:52,Block 81,800,796.5,3384.4,4.49,4.84,1720,全毁 🔴
19:00:49,Block 80,820,796.4,3384.3,4.49,4.84,1576,全毁 🔴
19:00:49,Block 81,820,796.4,3384.4,4.49,4.84,1791,全毁 🔴
19:03:45,Block 80,840,796.4,3384.4,4.49,4.84,1614,全毁 🔴
19:03:45,Block 81,840,796.4,3384.4,4.49,4.84,1730,全毁 🔴
19:06:41,Block 80,860,796.4,3384.3,4.49,4.84,1658,全毁 🔴
19:06:41,Block 81,860,796.4,3384.3,4.49,4.84,1736,全毁 🔴
19:09:38,Block 80,880,796.5,3384.3,4.49,4.84,1583,全毁 🔴
19:09:38,Block 81,880,796.5,3384.4,4.49,4.84,1823,全毁 🔴
19:12:34,Block 80,900,796.2,3384.3,4.49,4.84,1626,全毁 🔴
19:12:34,Block 81,900,796.2,3384.4,4.49,4.84,1852,全毁 🔴
19:15:30,Block 80,920,796.4,3384.3,4.49,4.84,1547,全毁 🔴
19:15:30,Block 81,920,796.4,3384.4,4.49,4.84,1749,全毁 🔴
19:18:27,Block 80,940,796.4,3384.3,4.49,4.84,1618,全毁 🔴
19:18:27,Block 81,940,796.4,3384.4,4.49,4.84,1784,全毁 🔴
19:21:23,Block 80,960,796.1,3384.3,4.49,4.84,1639,全毁 🔴
19:21:23,Block 81,960,796.1,3384.4,4.49,4.84,1762,全毁 🔴
19:24:19,Block 80,980,796.2,3384.3,4.49,4.84,1642,全毁 🔴
19:24:19,Block 81,980,796.2,3384.4,4.49,4.84,1822,全毁 🔴
19:27:15,Block 80,1000,796.3,3384.3,4.49,4.84,1615,全毁 🔴
19:27:15,Block 81,1000,796.3,3384.4,4.49,4.84,1782,全毁 🔴
19:30:12,Block 80,1020,796.4,3384.4,4.49,4.84,1592,全毁 🔴
19:30:12,Block 81,1020,796.4,3384.4,4.49,4.84,1724,全毁 🔴
19:33:08,Block 80,1040,796.4,3384.4,4.49,4.84,1628,全毁 🔴
19:33:08,Block 81,1040,796.4,3384.4,4.49,4.84,1759,全毁 🔴
19:36:04,Block 80,1060,796.3,3384.4,4.49,4.84,1677,全毁 🔴
19:36:04,Block 81,1060,796.3,3384.4,4.49,4.84,1811,全毁 🔴
19:39:01,Block 80,1080,796.3,3384.4,4.49,4.84,1616,全毁 🔴
19:39:01,Block 81,1080,796.3,3384.4,4.49,4.84,1848,全毁 🔴
19:41:57,Block 80,1100,796.3,3384.4,4.49,4.84,1585,全毁 🔴
19:41:57,Block 81,1100,796.3,3384.4,4.49,4.84,1766,全毁 🔴
19:44:53,Block 80,1120,796.4,3384.4,4.49,4.84,1676,全毁 🔴
19:44:53,Block 81,1120,796.4,3384.4,4.49,4.84,1739,全毁 🔴
19:47:50,Block 80,1140,796.3,3384.4,4.49,4.84,1562,全毁 🔴
19:47:50,Block 81,1140,796.3,3384.4,4.49,4.84,1799,全毁 🔴
19:50:46,Block 80,1160,796.3,3384.3,4.49,4.84,1580,全毁 🔴
19:50:46,Block 81,1160,796.3,3384.4,4.49,4.84,1793,全毁 🔴
19:53:42,Block 80,1180,796.3,3384.4,4.49,4.84,1571,全毁 🔴
19:53:42,Block 81,1180,796.3,3384.4,4.49,4.84,1751,全毁 🔴
19:56:38,Block 80,1200,796.3,3384.4,4.49,4.84,1613,全毁 🔴
19:56:38,Block 81,1200,796.3,3384.4,4.49,4.84,1731,全毁 🔴
19:59:35,Block 80,1220,796.1,3384.4,4.49,4.84,1634,全毁 🔴
19:59:35,Block 81,1220,796.1,3384.4,4.49,4.84,1755,全毁 🔴
20:02:31,Block 80,1240,796.1,3384.4,4.49,4.84,1604,全毁 🔴
20:02:31,Block 81,1240,796.1,3384.4,4.49,4.84,1782,全毁 🔴
20:05:27,Block 80,1260,796.3,3384.3,4.49,4.84,1596,全毁 🔴
20:05:27,Block 81,1260,796.3,3384.4,4.49,4.84,1783,全毁 🔴
20:08:24,Block 80,1280,796.3,3384.4,4.49,4.84,1605,全毁 🔴
20:08:24,Block 81,1280,796.3,3384.4,4.49,4.84,1752,全毁 🔴
20:11:20,Block 80,1300,796.3,3384.4,4.49,4.84,1622,全毁 🔴
20:11:20,Block 81,1300,796.3,3384.4,4.49,4.84,1740,全毁 🔴
20:14:16,Block 80,1320,796.3,3384.4,4.49,4.84,1620,全毁 🔴
20:14:16,Block 81,1320,796.3,3384.4,4.49,4.84,1776,全毁 🔴
20:17:13,Block 80,1340,796.3,3384.4,4.49,4.84,1524,全毁 🔴
20:17:13,Block 81,1340,796.3,3384.4,4.49,4.84,1699,全毁 🔴
20:20:09,Block 80,1360,796.3,3384.4,4.49,4.84,1663,全毁 🔴
20:20:09,Block 81,1360,796.3,3384.4,4.49,4.84,1790,全毁 🔴
20:23:05,Block 80,1380,796.4,3384.4,4.49,4.84,1633,全毁 🔴
20:23:05,Block 81,1380,796.4,3384.4,4.49,4.84,1876,全毁 🔴
20:26:01,Block 80,1400,796.3,3384.4,4.49,4.84,1639,全毁 🔴
20:26:01,Block 81,1400,796.3,3384.4,4.49,4.84,1777,全毁 🔴
20:28:58,Block 80,1420,796.1,3384.4,4.49,4.84,1653,全毁 🔴
20:28:58,Block 81,1420,796.1,3384.4,4.49,4.84,1709,全毁 🔴
20:31:54,Block 80,1440,796.3,3384.4,4.49,4.84,1691,全毁 🔴
20:31:54,Block 81,1440,796.3,3384.4,4.49,4.84,1789,全毁 🔴
20:34:50,Block 80,1460,796.6,3384.4,4.49,4.84,1600,全毁 🔴
20:34:50,Block 81,1460,796.6,3384.4,4.49,4.84,1782,全毁 🔴
20:37:47,Block 80,1480,796.3,3384.4,4.49,4.84,1747,全毁 🔴
20:37:47,Block 81,1480,796.3,3384.4,4.49,4.84,1744,全毁 🔴
20:40:43,Block 80,1500,796.3,3384.4,4.49,4.84,1637,全毁 🔴
20:40:43,Block 81,1500,796.3,3384.4,4.49,4.84,1739,全毁 🔴
20:43:39,Block 80,1520,796.3,3384.4,4.49,4.84,1581,全毁 🔴
20:43:39,Block 81,1520,796.3,3384.4,4.49,4.84,1766,全毁 🔴
20:46:35,Block 80,1540,796.2,3384.4,4.49,4.84,1577,全毁 🔴
20:46:35,Block 81,1540,796.2,3384.4,4.49,4.84,1743,全毁 🔴
20:49:32,Block 80,1560,796.3,3384.4,4.49,4.84,1615,全毁 🔴
20:49:32,Block 81,1560,796.3,3384.4,4.49,4.84,1781,全毁 🔴
20:52:28,Block 80,1580,796.3,3384.4,4.49,4.84,1656,全毁 🔴
20:52:28,Block 81,1580,796.3,3384.4,4.49,4.84,1761,全毁 🔴
20:55:24,Block 80,1600,796.3,3384.4,4.49,4.84,1705,全毁 🔴
20:55:24,Block 81,1600,796.3,3384.4,4.49,4.84,1832,全毁 🔴
20:58:21,Block 80,1620,796.2,3384.4,4.49,4.84,1651,全毁 🔴
20:58:21,Block 81,1620,796.2,3384.4,4.49,4.84,1822,全毁 🔴
21:01:17,Block 80,1640,796.1,3384.4,4.49,4.84,1645,全毁 🔴
21:01:17,Block 81,1640,796.1,3384.4,4.49,4.84,1838,全毁 🔴
21:04:13,Block 80,1660,796.2,3384.4,4.49,4.84,1618,全毁 🔴
21:04:13,Block 81,1660,796.2,3384.4,4.49,4.84,1733,全毁 🔴
21:07:10,Block 80,1680,796.3,3384.4,4.49,4.84,1651,全毁 🔴
21:07:10,Block 81,1680,796.3,3384.4,4.49,4.84,1752,全毁 🔴
21:10:06,Block 80,1700,796.3,3384.4,4.49,4.84,1714,全毁 🔴
21:10:06,Block 81,1700,796.3,3384.4,4.49,4.84,1829,全毁 🔴
21:13:02,Block 80,1720,796,3384.4,4.49,4.84,1607,全毁 🔴
21:13:02,Block 81,1720,796,3384.4,4.49,4.84,1763,全毁 🔴
21:15:58,Block 80,1740,796.3,3384.4,4.49,4.84,1486,衰退 🟡
21:15:58,Block 81,1740,796.3,3384.4,4.49,4.84,1640,全毁 🔴
21:18:55,Block 80,1760,796.2,3384.4,4.49,4.84,1626,全毁 🔴
21:18:55,Block 81,1760,796.2,3384.4,4.49,4.84,1719,全毁 🔴
21:21:51,Block 80,1780,796.2,3384.4,4.49,4.84,1738,全毁 🔴
21:21:51,Block 81,1780,796.2,3384.4,4.49,4.84,1853,全毁 🔴
21:24:47,Block 80,1800,796.2,3384.4,4.49,4.84,1634,全毁 🔴
21:24:47,Block 81,1800,796.2,3384.4,4.49,4.84,1694,全毁 🔴
21:27:44,Block 80,1820,796.1,3384.4,4.49,4.84,1582,全毁 🔴
21:27:44,Block 81,1820,796.1,3384.4,4.49,4.84,1816,全毁 🔴
21:30:40,Block 80,1840,796.2,3384.4,4.49,4.84,1515,全毁 🔴
21:30:40,Block 81,1840,796.2,3384.4,4.49,4.84,1652,全毁 🔴
21:33:36,Block 80,1860,796,3384.4,4.49,4.84,1620,全毁 🔴
21:33:36,Block 81,1860,796,3384.4,4.49,4.84,1800,全毁 🔴
21:36:33,Block 80,1880,796.2,3384.4,4.49,4.84,1470,衰退 🟡
21:36:33,Block 81,1880,796.2,3384.4,4.49,4.84,1545,全毁 🔴
21:39:29,Block 80,1900,796,3384.4,4.49,4.84,1652,全毁 🔴
21:39:29,Block 81,1900,796,3384.4,4.49,4.84,1809,全毁 🔴
21:42:25,Block 80,1920,796.3,3384.4,4.49,4.84,1611,全毁 🔴
21:42:25,Block 81,1920,796.3,3384.4,4.49,4.84,1738,全毁 🔴
21:45:21,Block 80,1940,796.1,3384.4,4.49,4.84,1554,全毁 🔴
21:45:21,Block 81,1940,796.1,3384.4,4.49,4.84,1743,全毁 🔴
21:48:18,Block 80,1960,796,3384.4,4.49,4.84,1592,全毁 🔴
21:48:18,Block 81,1960,796,3384.4,4.49,4.84,1674,全毁 🔴
21:51:14,Block 80,1980,796.3,3384.4,4.49,4.84,1601,全毁 🔴
21:51:14,Block 81,1980,796.3,3384.4,4.49,4.84,1756,全毁 🔴
21:54:10,Block 80,2000,796,3384.4,4.49,4.84,1563,全毁 🔴
21:54:10,Block 81,2000,796,3384.4,4.49,4.84,1663,全毁 🔴
21:57:07,Block 80,2020,796.1,3384.4,4.49,4.84,1534,全毁 🔴
21:57:07,Block 81,2020,796.1,3384.4,4.49,4.84,1734,全毁 🔴
22:00:03,Block 80,2040,795.9,3384.4,4.49,4.84,1593,全毁 🔴
22:00:03,Block 81,2040,795.9,3384.4,4.49,4.84,1778,全毁 🔴
22:02:59,Block 80,2060,795.9,3384.4,4.49,4.84,1610,全毁 🔴
22:02:59,Block 81,2060,795.9,3384.4,4.49,4.84,1688,全毁 🔴
22:05:56,Block 80,2080,796.1,3384.4,4.49,4.84,1567,全毁 🔴
22:05:56,Block 81,2080,796.1,3384.4,4.49,4.84,1720,全毁 🔴
22:08:52,Block 80,2100,795.9,3384.4,4.49,4.84,1479,衰退 🟡
22:08:52,Block 81,2100,795.9,3384.4,4.49,4.84,1710,全毁 🔴
22:11:48,Block 80,2120,796.2,3384.4,4.49,4.84,1611,全毁 🔴
22:11:48,Block 81,2120,796.2,3384.4,4.49,4.84,1670,全毁 🔴
22:14:44,Block 80,2140,796.2,3384.4,4.49,4.84,1595,全毁 🔴
22:14:44,Block 81,2140,796.2,3384.4,4.49,4.84,1733,全毁 🔴
22:17:41,Block 80,2160,796.2,3384.4,4.49,4.84,1453,衰退 🟡
22:17:41,Block 81,2160,796.2,3384.4,4.49,4.84,1628,全毁 🔴
22:20:37,Block 80,2180,796.1,3384.4,4.49,4.84,1614,全毁 🔴
22:20:37,Block 81,2180,796.1,3384.4,4.49,4.84,1880,全毁 🔴
22:23:33,Block 80,2200,796.1,3384.4,4.49,4.84,1482,衰退 🟡
22:23:33,Block 81,2200,796.1,3384.4,4.49,4.84,1708,全毁 🔴
22:26:30,Block 80,2220,795.8,3384.4,4.49,4.84,1431,衰退 🟡
22:26:30,Block 81,2220,795.8,3384.4,4.49,4.84,1484,衰退 🟡
22:29:26,Block 80,2240,796.2,3384.4,4.49,4.84,1470,衰退 🟡
22:29:26,Block 81,2240,796.2,3384.4,4.49,4.84,1534,全毁 🔴
22:32:22,Block 80,2260,796.2,3384.4,4.49,4.84,1523,全毁 🔴
22:32:22,Block 81,2260,796.2,3384.4,4.49,4.84,1675,全毁 🔴
22:35:19,Block 80,2280,796.3,3384.4,4.49,4.84,1370,衰退 🟡
22:35:19,Block 81,2280,796.3,3384.4,4.49,4.84,1581,全毁 🔴
22:38:15,Block 80,2300,795.9,3384.4,4.49,4.84,1525,全毁 🔴
22:38:15,Block 81,2300,795.9,3384.4,4.49,4.84,1812,全毁 🔴
22:41:11,Block 80,2320,796.2,3384.4,4.49,4.84,1623,全毁 🔴
22:41:11,Block 81,2320,796.2,3384.4,4.49,4.84,1755,全毁 🔴
22:44:07,Block 80,2340,796.4,3384.4,4.49,4.84,1347,衰退 🟡
22:44:07,Block 81,2340,796.4,3384.4,4.49,4.84,1522,全毁 🔴
22:47:04,Block 80,2360,796,3384.4,4.49,4.84,1503,全毁 🔴
22:47:04,Block 81,2360,796,3384.4,4.49,4.84,1611,全毁 🔴
22:50:00,Block 80,2380,796.1,3384.4,4.49,4.84,1375,衰退 🟡
22:50:00,Block 81,2380,796.1,3384.4,4.49,4.84,1431,衰退 🟡
22:52:56,Block 80,2400,796.2,3384.4,4.49,4.84,1622,全毁 🔴
22:52:56,Block 81,2400,796.2,3384.4,4.49,4.84,1705,全毁 🔴
22:55:53,Block 80,2420,796,3384.4,4.49,4.84,1547,全毁 🔴
22:55:53,Block 81,2420,796,3384.4,4.49,4.84,1637,全毁 🔴
22:58:49,Block 80,2440,796,3384.4,4.49,4.84,1289,衰退 🟡
22:58:49,Block 81,2440,796,3384.4,4.49,4.84,1468,衰退 🟡
23:01:45,Block 80,2460,796,3384.4,4.49,4.84,1498,衰退 🟡
23:01:45,Block 81,2460,796,3384.4,4.49,4.84,1698,全毁 🔴
23:04:41,Block 80,2480,796.3,3384.4,4.49,4.84,1327,衰退 🟡
23:04:41,Block 81,2480,796.3,3384.4,4.49,4.84,1392,衰退 🟡
23:07:38,Block 80,2500,796,3384.4,4.49,4.84,1458,衰退 🟡
23:07:38,Block 81,2500,796,3384.4,4.49,4.84,1585,全毁 🔴
23:10:34,Block 80,2520,796.3,3384.4,4.49,4.84,1646,全毁 🔴
23:10:34,Block 81,2520,796.3,3384.4,4.49,4.84,1772,全毁 🔴
23:13:30,Block 80,2540,796.3,3384.4,4.49,4.84,1410,衰退 🟡
23:13:30,Block 81,2540,796.3,3384.4,4.49,4.84,1567,全毁 🔴
23:16:27,Block 80,2560,795.9,3384.4,4.49,4.84,1523,全毁 🔴
23:16:27,Block 81,2560,795.9,3384.4,4.49,4.84,1722,全毁 🔴
23:19:23,Block 80,2580,796,3384.4,4.49,4.84,1425,衰退 🟡
23:19:23,Block 81,2580,796,3384.4,4.49,4.84,1626,全毁 🔴
23:22:19,Block 80,2600,795.8,3384.4,4.49,4.84,1557,全毁 🔴
23:22:19,Block 81,2600,795.8,3384.4,4.49,4.84,1616,全毁 🔴
23:25:16,Block 80,2620,795.8,3384.4,4.49,4.84,1543,全毁 🔴
23:25:16,Block 81,2620,795.8,3384.4,4.49,4.84,1687,全毁 🔴
23:28:12,Block 80,2640,796,3384.4,4.49,4.84,1587,全毁 🔴
23:28:12,Block 81,2640,796,3384.4,4.49,4.84,1713,全毁 🔴
23:31:08,Block 80,2660,795.8,3384.4,4.49,4.84,1476,衰退 🟡
23:31:08,Block 81,2660,795.8,3384.4,4.49,4.84,1577,全毁 🔴
23:34:04,Block 80,2680,796,3384.4,4.49,4.84,1562,全毁 🔴
23:34:04,Block 81,2680,796,3384.4,4.49,4.84,1735,全毁 🔴
23:37:01,Block 80,2700,796,3384.4,4.49,4.84,1537,全毁 🔴
23:37:01,Block 81,2700,796,3384.4,4.49,4.84,1674,全毁 🔴
23:39:57,Block 80,2720,796.1,3384.4,4.49,4.84,1463,衰退 🟡
23:39:57,Block 81,2720,796.1,3384.4,4.49,4.84,1553,全毁 🔴
23:42:53,Block 80,2740,795.8,3384.4,4.49,4.84,1419,衰退 🟡
23:42:53,Block 81,2740,795.8,3384.4,4.49,4.84,1734,全毁 🔴
23:45:50,Block 80,2760,795.7,3384.4,4.49,4.84,1298,衰退 🟡
23:45:50,Block 81,2760,795.7,3384.4,4.49,4.84,1444,衰退 🟡
23:48:46,Block 80,2780,796,3384.4,4.49,4.84,1432,衰退 🟡
23:48:46,Block 81,2780,796,3384.4,4.49,4.84,1561,全毁 🔴
23:51:42,Block 80,2800,795.7,3384.4,4.49,4.84,1477,衰退 🟡
23:51:42,Block 81,2800,795.7,3384.4,4.49,4.84,1559,全毁 🔴
23:54:38,Block 80,2820,795.8,3384.4,4.49,4.84,1570,全毁 🔴
23:54:38,Block 81,2820,795.8,3384.4,4.49,4.84,1767,全毁 🔴
23:57:35,Block 80,2840,796,3384.4,4.49,4.84,1616,全毁 🔴
23:57:35,Block 81,2840,796,3384.4,4.49,4.84,1735,全毁 🔴
0:00:31,Block 80,2860,795.8,3384.4,4.49,4.84,1583,全毁 🔴
0:00:31,Block 81,2860,795.8,3384.4,4.49,4.84,1649,全毁 🔴
0:03:27,Block 80,2880,795.7,3384.4,4.49,4.84,1534,全毁 🔴
0:03:27,Block 81,2880,795.7,3384.4,4.49,4.84,1708,全毁 🔴
0:06:24,Block 80,2900,795.8,3384.4,4.49,4.84,1414,衰退 🟡
0:06:24,Block 81,2900,795.8,3384.4,4.49,4.84,1452,衰退 🟡
0:09:20,Block 80,2920,796,3384.4,4.49,4.84,1374,衰退 🟡
0:09:20,Block 81,2920,796,3384.4,4.49,4.84,1442,衰退 🟡
0:12:16,Block 80,2940,795.6,3384.4,4.49,4.84,1571,全毁 🔴
0:12:16,Block 81,2940,795.6,3384.4,4.49,4.84,1701,全毁 🔴
0:15:12,Block 80,2960,796.1,3384.4,4.49,4.84,1511,全毁 🔴
0:15:12,Block 81,2960,796.1,3384.4,4.49,4.84,1576,全毁 🔴
0:18:09,Block 80,2980,795.8,3384.4,4.49,4.84,1312,衰退 🟡
0:18:09,Block 81,2980,795.8,3384.4,4.49,4.84,1496,衰退 🟡
0:21:05,Block 80,3000,795.8,3384.4,4.49,4.84,1416,衰退 🟡
0:21:05,Block 81,3000,795.8,3384.4,4.49,4.84,1603,全毁 🔴
0:24:01,Block 80,3020,796.1,3384.4,4.49,4.84,1419,衰退 🟡
0:24:01,Block 81,3020,796.1,3384.4,4.49,4.84,1530,全毁 🔴
