时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
14:08:47,Block 82,38,0.0,3384.4,0.00,4.84,1746,全毁 🔴
14:08:47,Block 83,38,0.0,3384.4,0.00,4.84,1902,全毁 🔴
14:08:55,Block 82,39,0.0,3384.4,0.00,4.84,1744,全毁 🔴
14:08:55,Block 83,39,0.0,3384.4,0.00,4.84,1894,全毁 🔴
14:09:03,Block 82,40,0.0,3384.4,0.00,4.84,1754,全毁 🔴
14:09:03,Block 83,40,0.0,3384.4,0.00,4.84,1869,全毁 🔴
14:09:10,Block 82,41,0.0,3384.4,0.00,4.84,1739,全毁 🔴
14:09:11,Block 83,41,0.0,3384.4,0.00,4.84,1932,全毁 🔴
14:09:18,Block 82,42,0.0,3384.4,0.00,4.84,1782,全毁 🔴
14:09:18,Block 83,42,0.0,3384.4,0.00,4.84,1872,全毁 🔴
14:09:26,Block 82,43,0.0,3384.4,0.00,4.84,1796,全毁 🔴
14:09:26,Block 83,43,0.0,3384.4,0.00,4.84,1920,全毁 🔴
14:09:34,Block 82,44,0.0,3384.4,0.00,4.84,1829,全毁 🔴
14:09:34,Block 83,44,0.0,3384.4,0.00,4.84,1924,全毁 🔴
14:09:42,Block 82,45,0.0,3384.4,0.00,4.84,1730,全毁 🔴
14:09:42,Block 83,45,0.0,3384.4,0.00,4.84,1933,全毁 🔴
14:09:50,Block 82,46,0.0,3384.4,0.00,4.84,1742,全毁 🔴
14:09:50,Block 83,46,0.0,3384.4,0.00,4.84,1932,全毁 🔴
14:09:57,Block 82,47,0.0,3384.4,0.00,4.84,1786,全毁 🔴
14:09:57,Block 83,47,0.0,3384.4,0.00,4.84,1923,全毁 🔴
14:10:05,Block 82,48,0.0,3384.4,0.00,4.84,1777,全毁 🔴
14:10:05,Block 83,48,0.0,3384.4,0.00,4.84,1977,全毁 🔴
14:10:13,Block 82,49,0.0,3384.4,0.00,4.84,1817,全毁 🔴
14:10:13,Block 83,49,0.0,3384.4,0.00,4.84,1903,全毁 🔴
14:10:21,Block 82,50,0.0,3384.4,0.00,4.84,1799,全毁 🔴
