时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
13:17:23,Block 150,34,0.0,3384.3,0.00,4.84,853,衰退 🟡
13:17:23,Block 151,34,0.0,3384.4,0.00,4.84,964,衰退 🟡
13:18:31,Block 150,35,0.0,3384.3,0.00,4.84,917,衰退 🟡
13:18:31,Block 151,35,0.0,3384.4,0.00,4.84,949,衰退 🟡
13:19:38,Block 150,36,0.0,3384.3,0.00,4.84,911,衰退 🟡
13:19:38,Block 151,36,0.0,3384.4,0.00,4.84,985,衰退 🟡
13:20:46,Block 150,37,0.0,3384.3,0.00,4.84,877,衰退 🟡
13:20:46,Block 151,37,0.0,3384.4,0.00,4.84,896,衰退 🟡
13:21:54,Block 150,38,0.0,3384.3,0.00,4.84,894,衰退 🟡
13:21:54,Block 151,38,0.0,3384.4,0.00,4.84,956,衰退 🟡
13:23:02,Block 150,39,0.0,3384.3,0.00,4.84,853,衰退 🟡
13:23:02,Block 151,39,0.0,3384.4,0.00,4.84,919,衰退 🟡
13:24:10,Block 150,40,0.0,3384.3,0.00,4.84,882,衰退 🟡
13:24:10,Block 151,40,0.0,3384.4,0.00,4.84,930,衰退 🟡
13:25:18,Block 150,41,0.0,3384.3,0.00,4.84,867,衰退 🟡
13:25:18,Block 151,41,0.0,3384.4,0.00,4.84,981,衰退 🟡
13:26:26,Block 150,42,0.0,3384.3,0.00,4.84,908,衰退 🟡
13:26:26,Block 151,42,0.0,3384.4,0.00,4.84,933,衰退 🟡
13:27:33,Block 150,43,0.0,3384.3,0.00,4.84,865,衰退 🟡
13:27:33,Block 151,43,0.0,3384.4,0.00,4.84,996,衰退 🟡
13:28:41,Block 150,44,0.0,3384.3,0.00,4.84,868,衰退 🟡
13:28:41,Block 151,44,0.0,3384.4,0.00,4.84,959,衰退 🟡
13:29:49,Block 150,45,0.0,3384.4,0.00,4.84,888,衰退 🟡
13:29:49,Block 151,45,0.0,3384.4,0.00,4.84,981,衰退 🟡
13:30:57,Block 150,46,0.0,3384.3,0.00,4.84,927,衰退 🟡
13:30:57,Block 151,46,0.0,3384.4,0.00,4.84,943,衰退 🟡
13:32:05,Block 150,47,0.0,3384.3,0.00,4.84,911,衰退 🟡
13:32:05,Block 151,47,0.0,3384.4,0.00,4.84,979,衰退 🟡
13:33:13,Block 150,48,0.0,3384.3,0.00,4.84,898,衰退 🟡
13:33:13,Block 151,48,0.0,3384.4,0.00,4.84,979,衰退 🟡
13:34:21,Block 150,49,0.0,3384.3,0.00,4.84,907,衰退 🟡
13:34:21,Block 151,49,0.0,3384.4,0.00,4.84,959,衰退 🟡
13:35:29,Block 150,50,0.0,3384.3,0.00,4.84,927,衰退 🟡
13:35:29,Block 151,50,0.0,3384.4,0.00,4.84,1007,衰退 🟡
13:36:36,Block 150,51,0.0,3384.3,0.00,4.84,904,衰退 🟡
13:36:36,Block 151,51,0.0,3384.4,0.00,4.84,981,衰退 🟡
13:37:44,Block 150,52,0.0,3384.3,0.00,4.84,867,衰退 🟡
13:37:44,Block 151,52,0.0,3384.4,0.00,4.84,944,衰退 🟡
13:38:52,Block 150,53,0.0,3384.3,0.00,4.84,890,衰退 🟡
13:38:52,Block 151,53,0.0,3384.4,0.00,4.84,954,衰退 🟡
13:40:00,Block 150,54,0.0,3384.3,0.00,4.84,973,衰退 🟡
13:40:00,Block 151,54,0.0,3384.4,0.00,4.84,1016,衰退 🟡
